tconst,rt_id,rt_movie_title,rt_year,rt_tomatometer_rating,rt_tomatometer_count,rt_audience_rating,rt_audience_count,rt_runtime_minutes,rt_high,rt_certified_fresh,candidate_count,year_diff,runtime_diff
tt0125678,3671,Bongwater,1998.0,17,6,66.0,3347.0,98.0,0.0,0,1,0.0,1.0
tt0126029,12518,Shrek,2001.0,88,204,90.0,1378744.0,93.0,1.0,1,1,0.0,3.0
tt0126886,5622,Election,1999.0,92,112,79.0,61720.0,102.0,1.0,1,1,0.0,1.0
tt0128442,1163,Rounders,1998.0,65,79,87.0,78147.0,120.0,0.0,0,1,0.0,1.0
tt0128445,12051,Rushmore,1998.0,89,103,91.0,186046.0,93.0,1.0,1,1,1.0,0.0
tt0129167,7998,The Iron Giant,1999.0,96,140,90.0,204671.0,86.0,1.0,1,1,0.0,0.0
tt0129387,15135,There's Something About Mary,1998.0,83,83,61.0,33121539.0,118.0,1.0,1,1,0.0,1.0
tt0130121,9777,Mickey Blue Eyes,1999.0,45,77,42.0,56938.0,102.0,0.0,0,1,0.0,0.0
tt0131436,7650,I Got The Hook-Up,1998.0,17,12,63.0,7337.0,93.0,0.0,0,1,0.0,0.0
tt0132245,1303,Driven,2001.0,14,110,33.0,43185.0,117.0,0.0,0,1,0.0,1.0
tt0133093,9613,The Matrix,1999.0,88,149,85.0,33324202.0,136.0,1.0,1,1,0.0,0.0
tt0133189,12649,SLC Punk,1998.0,63,32,89.0,49391.0,97.0,0.0,0,1,0.0,0.0
tt0134084,12228,Scream 3,2000.0,39,121,37.0,404683.0,116.0,0.0,0,1,0.0,0.0
tt0137523,6061,Fight Club,1999.0,79,170,96.0,1092514.0,139.0,1.0,1,1,0.0,0.0
tt0138097,12400,Shakespeare in Love,1998.0,92,138,80.0,226892.0,122.0,1.0,1,1,0.0,1.0
tt0139239,1188,Go,1999.0,91,74,78.0,50230.0,103.0,1.0,1,1,0.0,1.0
tt0139615,12636,Slam,1998.0,61,23,84.0,2700.0,103.0,0.0,0,1,0.0,3.0
tt0139809,1200,The Thirteenth Floor,1999.0,29,63,63.0,30446.0,120.0,0.0,0,1,0.0,20.0
tt0140282,7807,In God's Hands,1998.0,0,6,79.0,2628.0,112.0,0.0,0,1,0.0,16.0
tt0141098,6269,Forces of Nature,1999.0,45,66,35.0,57613.0,106.0,0.0,0,1,0.0,1.0
tt0141907,15408,Town & Country,2000.0,13,93,14.0,2684.0,105.0,0.0,0,1,1.0,1.0
tt0143861,12225,Scratch,2002.0,93,46,93.0,4748.0,90.0,1.0,1,1,1.0,2.0
tt0144117,3689,The Boondock Saints,1999.0,22,27,91.0,335352.0,110.0,0.0,0,1,0.0,2.0
tt0144120,3810,Bride of Chucky,1998.0,46,37,46.0,364190.0,89.0,0.0,0,1,0.0,0.0
tt0145503,1248,Sunshine,2000.0,74,65,81.0,7003.0,180.0,0.0,0,1,1.0,1.0
tt0145547,15609,Two Hands,1999.0,67,6,80.0,7477.0,104.0,0.0,0,1,0.0,1.0
tt0145653,2652,Angela's Ashes,1999.0,52,86,81.0,22675.0,145.0,0.0,0,1,0.0,0.0
tt0146316,8700,Lara Croft - Tomb Raider,2001.0,20,157,47.0,556149.0,93.0,0.0,0,1,0.0,7.0
tt0146336,15765,Urban Legend,1998.0,19,54,37.0,164277.0,100.0,0.0,0,1,0.0,1.0
tt0147612,1171,Happiness,1998.0,81,48,89.0,41707.0,134.0,1.0,1,1,0.0,0.0
tt0147800,1269,10 Things I Hate About You,1999.0,68,75,69.0,32104911.0,97.0,0.0,0,1,0.0,0.0
tt0149261,1204,Deep Blue Sea,1999.0,60,112,38.0,379326.0,100.0,0.0,0,1,0.0,5.0
tt0150176,1240,Coming Soon,1999.0,29,7,26.0,1336.0,95.0,0.0,0,1,0.0,1.0
tt0150230,4768,The Cruise,1998.0,86,21,88.0,1521.0,76.0,1.0,0,1,0.0,0.0
tt0150915,7337,Hilary and Jackie,1998.0,88,58,83.0,6573.0,120.0,1.0,1,1,0.0,1.0
tt0155388,1190,The Winslow Boy,1999.0,97,37,77.0,3716.0,110.0,1.0,0,1,0.0,6.0
tt0156096,12954,Spring Forward,2000.0,88,24,81.0,801.0,111.0,1.0,0,1,1.0,1.0
tt0156323,1244,Screwed,2000.0,13,30,48.0,7136.0,82.0,0.0,0,1,0.0,1.0
tt0156639,3399,The Big Tease,2000.0,56,39,55.0,2497.0,86.0,0.0,0,1,1.0,0.0
tt0157075,13224,The Suburbans,1999.0,0,10,22.0,2026.0,87.0,0.0,0,1,0.0,6.0
tt0157472,4457,Clockstoppers,2002.0,29,85,30.0,58082.0,94.0,0.0,0,1,0.0,0.0
tt0159097,15897,The Virgin Suicides,2000.0,76,96,81.0,192431.0,97.0,1.0,1,1,1.0,0.0
tt0160127,4234,Charlie's Angels,2000.0,68,144,45.0,729048.0,98.0,0.0,0,1,0.0,0.0
tt0160236,5500,Dudley Do-Right,1999.0,16,45,23.0,40168.0,77.0,0.0,0,1,0.0,0.0
tt0160484,1282,Lost Souls,2000.0,8,91,22.0,10736.0,102.0,0.0,0,1,0.0,5.0
tt0162973,6570,Get Real,1999.0,79,47,84.0,8071.0,108.0,1.0,1,1,1.0,0.0
tt0162983,7034,Hanging Up,2000.0,12,85,34.0,21249.0,95.0,0.0,0,1,0.0,1.0
tt0163025,8326,Jurassic Park III,2001.0,49,181,36.0,526557.0,92.0,0.0,0,1,0.0,0.0
tt0163579,4309,Chill Factor,1999.0,10,77,30.0,13199.0,102.0,0.0,0,1,0.0,0.0
tt0163676,1255,The In Crowd,2000.0,2,60,38.0,6600.0,108.0,0.0,0,1,0.0,3.0
tt0164114,5470,Drive Me Crazy,1999.0,28,36,53.0,59048.0,91.0,0.0,0,1,0.0,0.0
tt0165831,7216,Held Up,2000.0,17,30,42.0,2682.0,89.0,0.0,0,1,1.0,0.0
tt0166110,3668,Bones,2001.0,21,66,40.0,18176.0,95.0,0.0,0,1,0.0,1.0
tt0166195,6233,Foolish,1999.0,0,16,65.0,1093.0,96.0,0.0,0,1,0.0,12.0
tt0166813,12939,Spirit - Stallion of the Cimarron,2002.0,70,128,76.0,59777.0,83.0,0.0,0,1,0.0,0.0
tt0167203,7646,I Dreamed of Africa,2000.0,10,101,56.0,5528.0,115.0,0.0,0,1,0.0,1.0
tt0167260,14505,The Lord of the Rings: The Return of the King,2003.0,93,273,86.0,34679773.0,201.0,1.0,1,1,0.0,0.0
tt0167423,1220,Diamonds,1999.0,26,35,27.0,1401.0,91.0,0.0,0,1,0.0,0.0
tt0167456,15259,Thunderbirds,2004.0,19,106,37.0,21866.0,95.0,0.0,0,1,0.0,0.0
tt0168172,12569,Simon Sez,1999.0,0,19,17.0,2660.0,84.0,0.0,0,1,0.0,1.0
tt0168446,2189,Aberdeen,2001.0,87,38,80.0,1584.0,113.0,1.0,0,1,1.0,0.0
tt0168629,4857,Dancer in the Dark,2000.0,69,118,91.0,57710.0,137.0,0.0,0,1,0.0,3.0
tt0171356,6966,Gun Shy,2000.0,24,42,36.0,5286.0,102.0,0.0,0,1,0.0,1.0
tt0172396,1221,The End of the Affair,1999.0,67,66,74.0,9765.0,105.0,0.0,0,1,0.0,3.0
tt0172493,6640,"Girl, Interrupted",1999.0,54,114,84.0,242586.0,127.0,0.0,0,1,0.0,0.0
tt0172627,3650,Body Shots,1999.0,11,28,27.0,3233.0,105.0,0.0,0,1,0.0,1.0
tt0174204,12571,Simpatico,1999.0,25,61,13.0,1146.0,106.0,0.0,0,1,0.0,0.0
tt0174856,1219,The Hurricane,1999.0,83,113,87.0,55606.0,146.0,1.0,1,1,0.0,0.0
tt0176269,15726,Universal Soldier: The Return,1999.0,5,58,24.0,43463.0,83.0,0.0,0,1,0.0,0.0
tt0177650,4572,Company Man,2001.0,14,63,45.0,1442.0,81.0,0.0,0,1,1.0,14.0
tt0177789,6486,Galaxy Quest,1999.0,90,119,79.0,224124.0,102.0,1.0,1,1,1.0,0.0
tt0178642,7982,The Invisible Circus,2001.0,21,62,45.0,3695.0,92.0,0.0,0,1,0.0,1.0
tt0179182,6272,Forever Mine,1999.0,29,7,42.0,1551.0,115.0,0.0,0,1,0.0,0.0
tt0179183,6291,Fortress 2: Re-Entry,,0,9,21.0,4512.0,92.0,0.0,0,1,,0.0
tt0180052,2270,The Adventures of Pluto Nash,2002.0,4,89,19.0,32647.0,94.0,0.0,0,1,0.0,1.0
tt0181151,1235,What Planet Are You From?,2000.0,42,77,28.0,5974.0,105.0,0.0,0,1,0.0,0.0
tt0181530,5551,East/West,2000.0,65,31,88.0,2516.0,121.0,0.0,0,1,1.0,0.0
tt0181865,1290,Traffic,2000.0,92,158,85.0,190313.0,147.0,1.0,1,1,0.0,0.0
tt0185183,3120,Battlefield Earth,2000.0,3,148,12.0,53955.0,118.0,0.0,0,1,0.0,0.0
tt0185431,9051,Little Nicky,2000.0,22,115,56.0,460296.0,84.0,0.0,0,1,0.0,6.0
tt0186045,5478,Drowning Mona,2000.0,29,76,46.0,15264.0,95.0,0.0,0,1,0.0,1.0
tt0187859,6540,Genghis Blues,2000.0,75,12,91.0,1124.0,88.0,1.0,0,1,1.0,0.0
tt0190332,4760,"Crouching Tiger, Hidden Dragon",2001.0,97,153,86.0,427240.0,120.0,1.0,1,1,1.0,0.0
tt0190374,5516,Dungeons & Dragons,2000.0,10,92,20.0,47641.0,107.0,0.0,0,1,0.0,0.0
tt0190590,10608,"O Brother, Where Art Thou?",2000.0,77,150,89.0,256512.0,106.0,1.0,1,1,0.0,1.0
tt0191074,10376,New Best Friend,2002.0,5,38,39.0,2818.0,91.0,0.0,0,1,0.0,0.0
tt0192255,9058,The Little Vampire,2000.0,55,66,55.0,52328.0,105.0,0.0,0,1,0.0,10.0
tt0192614,12627,The Skulls,2000.0,9,85,43.0,56952.0,106.0,0.0,0,1,0.0,0.0
tt0193560,1328,Texas Rangers,2001.0,2,51,29.0,7335.0,90.0,0.0,0,1,0.0,0.0
tt0195909,9697,Meeting People Is Easy,1999.0,71,7,85.0,2510.0,98.0,0.0,0,1,1.0,1.0
tt0197384,4722,Crime & Punishment in Suburbia,2000.0,21,29,58.0,3031.0,100.0,0.0,0,1,0.0,0.0
tt0198386,1261,The Crew,2000.0,20,85,35.0,4120.0,87.0,0.0,0,1,0.0,1.0
tt0199314,2191,About Adam,2000.0,68,57,47.0,9432.0,96.0,0.0,0,1,0.0,1.0
tt0200469,3102,Bats,1999.0,17,42,15.0,20703.0,91.0,0.0,0,1,0.0,0.0
tt0202623,15175,The Third Wheel,2002.0,33,6,32.0,1960.0,90.0,0.0,0,1,0.0,1.0
tt0202641,15604,Two Family House,2000.0,89,35,81.0,1040.0,108.0,1.0,0,1,0.0,0.0
tt0203009,10040,Moulin Rouge!,2001.0,76,198,89.0,505093.0,126.0,1.0,1,1,0.0,1.0
tt0203019,9725,Men of Honor,2000.0,42,106,81.0,77264.0,129.0,0.0,0,1,0.0,0.0
tt0203166,15338,Together,2001.0,90,80,89.0,7749.0,106.0,1.0,1,1,1.0,0.0
tt0205461,15212,Thomas and the Magic Railroad,2000.0,21,68,41.0,3231.0,95.0,0.0,0,1,0.0,10.0
tt0208196,7055,Happy Accidents,2001.0,72,61,75.0,7366.0,110.0,0.0,0,1,1.0,0.0
tt0209144,9710,Memento,2000.0,92,173,94.0,380531.0,116.0,1.0,1,1,0.0,3.0
tt0209189,10565,Not One Less,2000.0,95,44,90.0,5846.0,106.0,1.0,1,1,1.0,0.0
tt0210299,12825,Songcatcher,2001.0,74,88,78.0,2472.0,112.0,0.0,0,1,1.0,3.0
tt0211443,8133,Jason X,2002.0,19,104,25.0,71470.0,91.0,0.0,0,1,1.0,1.0
tt0211915,2506,Amélie,2001.0,89,178,95.0,468858.0,121.0,1.0,1,1,0.0,1.0
tt0211938,1273,Bait,2000.0,26,82,40.0,11928.0,119.0,0.0,0,1,0.0,0.0
tt0211941,1351,Beat,2000.0,57,7,37.0,1139.0,89.0,0.0,0,1,0.0,4.0
tt0212720,2336,A.I. Artificial Intelligence,2001.0,73,192,64.0,413913.0,145.0,0.0,1,1,0.0,1.0
tt0212815,3374,Big Eden,2001.0,65,52,79.0,3937.0,119.0,0.0,0,1,1.0,1.0
tt0213790,1281,The Ladies Man,2000.0,11,73,42.0,21177.0,84.0,0.0,0,1,0.0,0.0
tt0216800,16386,With a Friend like Harry...,2001.0,96,92,79.0,4510.0,117.0,1.0,1,1,1.0,0.0
tt0217355,4863,Dancing at the Blue Iguana,2000.0,23,22,42.0,2745.0,123.0,0.0,0,1,1.0,0.0
tt0217630,1256,Loser,2000.0,24,96,35.0,52066.0,96.0,0.0,0,1,0.0,2.0
tt0217756,11617,Ready to Rumble,2000.0,23,70,52.0,33549.0,106.0,0.0,0,1,0.0,1.0
tt0218043,3341,Beyond the Mat,1999.0,82,67,83.0,8509.0,102.0,1.0,1,1,0.0,0.0
tt0219653,5422,Dracula 2000,2000.0,18,68,39.0,69941.0,98.0,0.0,0,1,0.0,1.0
tt0220506,7018,Halloween: Resurrection,2002.0,11,63,26.0,90350.0,89.0,0.0,0,1,0.0,5.0
tt0221073,4333,Chopper,2001.0,72,68,89.0,31486.0,94.0,0.0,0,1,1.0,0.0
tt0221889,3161,Beautiful Creatures,2001.0,37,59,33.0,3185.0,100.0,0.0,0,1,1.0,14.0
tt0230600,1317,The Others,2001.0,83,161,77.0,344256.0,105.0,1.0,1,1,0.0,4.0
tt0233469,1324,Collateral Damage,2002.0,19,142,27.0,79859.0,105.0,0.0,0,1,0.0,3.0
tt0233687,5887,The Eyes of Tammy Faye,2000.0,86,35,72.0,1174.0,79.0,1.0,0,1,0.0,0.0
tt0233841,3035,Baran,2002.0,89,62,89.0,3696.0,94.0,1.0,1,1,1.0,0.0
tt0235154,1970,6ixtynin9,2000.0,94,17,80.0,1687.0,111.0,1.0,0,1,1.0,7.0
tt0235737,12094,The Salton Sea,2002.0,63,84,83.0,21327.0,103.0,0.0,0,1,0.0,0.0
tt0238119,3747,Boys Don't Cry,1999.0,88,77,87.0,69938.0,116.0,1.0,1,1,1.0,26.0
tt0238380,5733,Equilibrium,2002.0,40,90,81.0,268066.0,106.0,0.0,0,1,0.0,1.0
tt0239395,4160,Cats & Dogs,2001.0,53,116,32.0,444441.0,87.0,0.0,0,1,0.0,0.0
tt0240200,16028,Water,2005.0,90,93,90.0,44545.0,117.0,1.0,1,1,0.0,0.0
tt0240419,8629,La Cienaga,2001.0,88,41,80.0,1465.0,100.0,1.0,1,1,0.0,3.0
tt0240515,6350,Freddy Got Fingered,2001.0,10,93,56.0,131627.0,92.0,0.0,0,1,0.0,5.0
tt0241527,7118,Harry Potter and the Sorcerer's Stone,2001.0,81,197,82.0,1157306.0,152.0,1.0,1,1,0.0,0.0
tt0241760,1334,The New Guy,2002.0,7,98,54.0,66204.0,82.0,0.0,0,1,0.0,6.0
tt0242150,16496,Xchange,2001.0,0,5,29.0,1504.0,120.0,0.0,0,1,0.0,10.0
tt0242508,7122,Harvard Man,2002.0,33,36,33.0,7894.0,97.0,0.0,0,1,1.0,2.0
tt0243133,9467,The Man Who Wasn't There,2001.0,81,157,85.0,41209.0,117.0,1.0,1,1,0.0,1.0
tt0244479,4888,Dark Blue World,2001.0,62,58,84.0,3660.0,115.0,0.0,0,1,0.0,3.0
tt0245573,16503,XX/XY,2003.0,44,62,44.0,3260.0,91.0,0.0,0,1,1.0,0.0
tt0245712,2593,Amores Perros,2001.0,92,116,94.0,104196.0,153.0,1.0,1,1,0.0,1.0
tt0245803,3934,Bulletproof Monk,2003.0,23,132,38.0,194469.0,104.0,0.0,0,1,0.0,0.0
tt0246765,9316,Lumumba,2001.0,81,57,83.0,1162.0,115.0,1.0,1,1,1.0,0.0
tt0246989,15358,Tomcats,2001.0,14,76,43.0,22948.0,95.0,0.0,0,1,0.0,0.0
tt0247745,13286,Super Troopers,2002.0,35,88,90.0,262797.0,103.0,0.0,0,1,1.0,3.0
tt0248126,8372,Kabhi Khushi Kabhie Gham,2001.0,100,8,88.0,28844.0,209.0,1.0,0,1,0.0,1.0
tt0251160,8236,John Q,2002.0,23,131,78.0,169454.0,117.0,0.0,0,1,0.0,1.0
tt0253474,11156,The Pianist,2002.0,95,182,96.0,252952.0,148.0,1.0,1,1,0.0,2.0
tt0253840,14982,The Triumph of Love,2002.0,48,73,51.0,1492.0,107.0,0.0,0,1,1.0,5.0
tt0253867,13346,The Sweetest Thing,2002.0,26,108,65.0,199714.0,91.0,0.0,0,1,0.0,7.0
tt0255477,1362,Pinocchio,2002.0,0,54,32.0,8930.0,111.0,0.0,0,1,0.0,3.0
tt0257360,2197,About Schmidt,2002.0,85,203,74.0,90655.0,124.0,1.0,1,1,0.0,1.0
tt0258463,3725,The Bourne Identity,2002.0,83,189,93.0,965350.0,117.0,1.0,1,1,0.0,2.0
tt0258470,3908,Bubble Boy,2001.0,30,83,48.0,243504.0,84.0,0.0,0,1,0.0,0.0
tt0259324,6592,Ghost Rider,2007.0,26,140,48.0,730783.0,110.0,0.0,0,1,0.0,0.0
tt0259484,10905,Paid in Full,2002.0,53,43,93.0,20652.0,97.0,0.0,0,1,0.0,0.0
tt0261289,12320,Serving Sara,2002.0,4,113,26.0,27094.0,99.0,0.0,0,1,0.0,3.0
tt0262432,1250,George Washington,2000.0,84,61,85.0,6188.0,89.0,1.0,1,1,0.0,0.0
tt0264476,4302,Children Underground,2001.0,94,17,92.0,1118.0,104.0,1.0,0,1,0.0,0.0
tt0264689,7409,Home Room,2003.0,55,22,78.0,5467.0,132.0,0.0,0,1,1.0,1.0
tt0265029,2582,America's Sweethearts,2001.0,32,145,40.0,132389.0,103.0,0.0,0,1,0.0,1.0
tt0265086,3473,Black Hawk Down,2001.0,76,171,88.0,472948.0,152.0,1.0,1,1,0.0,8.0
tt0265087,3474,Black Knight,2001.0,13,97,34.0,169129.0,95.0,0.0,0,1,0.0,0.0
tt0265343,9956,Monsoon Wedding,2002.0,95,120,87.0,27583.0,114.0,1.0,1,1,1.0,0.0
tt0265808,13062,Stealing Harvard,2002.0,9,103,39.0,20389.0,85.0,0.0,0,1,0.0,0.0
tt0266747,9528,Marci X,2003.0,8,59,30.0,6095.0,84.0,0.0,0,1,0.0,0.0
tt0266987,12962,Spy Game,2001.0,66,133,75.0,114042.0,127.0,0.0,0,1,0.0,1.0
tt0267891,1459,The Ringer,2005.0,40,88,68.0,398136.0,90.0,0.0,0,1,0.0,4.0
tt0267913,1332,Scooby-Doo,2002.0,30,144,38.0,408580.0,86.0,0.0,0,1,0.0,3.0
tt0268126,1361,Adaptation,2002.0,91,207,85.0,188588.0,114.0,1.0,1,1,0.0,1.0
tt0268978,3166,A Beautiful Mind,2001.0,74,211,93.0,490713.0,135.0,0.0,1,1,0.0,0.0
tt0270846,13280,Superbabies: Baby Geniuses 2,2004.0,0,45,24.0,6969.0,89.0,0.0,0,1,0.0,1.0
tt0272207,10302,Narc,2002.0,84,158,79.0,27756.0,105.0,1.0,1,1,0.0,0.0
tt0272338,11453,Punch-Drunk Love,2002.0,80,192,77.0,139976.0,95.0,1.0,1,1,0.0,0.0
tt0273300,8314,Jump Tomorrow,2001.0,81,54,88.0,834.0,95.0,1.0,1,1,0.0,2.0
tt0273799,9630,Max Keeble's Big Move,2001.0,29,56,38.0,19866.0,86.0,0.0,0,1,0.0,0.0
tt0276033,4666,The Country Bears,2002.0,30,81,32.0,10697.0,88.0,0.0,0,1,0.0,0.0
tt0277027,7627,I Am Sam,2001.0,35,144,87.0,300961.0,132.0,0.0,0,1,0.0,0.0
tt0278435,1345,Enough,2002.0,22,124,67.0,123407.0,111.0,0.0,0,1,0.0,4.0
tt0278504,1346,Insomnia,2002.0,92,201,77.0,105176.0,118.0,1.0,1,1,0.0,0.0
tt0279781,12836,Sorority Boys,2002.0,13,64,54.0,47272.0,93.0,0.0,0,1,0.0,0.0
tt0279889,8221,Joe Somebody,2001.0,21,86,27.0,31295.0,98.0,0.0,0,1,0.0,0.0
tt0280460,3028,The Banger Sisters,2002.0,48,141,42.0,44751.0,98.0,0.0,0,1,0.0,0.0
tt0280590,10065,Mr. Deeds,2002.0,22,155,59.0,738305.0,96.0,0.0,0,1,0.0,0.0
tt0280653,2507,Amen,2003.0,67,49,82.0,5119.0,132.0,0.0,0,1,1.0,0.0
tt0280696,6504,Garage Days,2003.0,43,53,61.0,6280.0,105.0,0.0,0,1,1.0,0.0
tt0281373,12722,Snow Dogs,2002.0,24,82,39.0,129751.0,99.0,0.0,0,1,0.0,0.0
tt0282209,4916,Darkness Falls,2003.0,9,129,34.0,81458.0,86.0,0.0,0,1,0.0,0.0
tt0282687,8967,Life or Something Like It,2002.0,28,122,44.0,44490.0,103.0,0.0,0,1,0.0,0.0
tt0283026,13352,Swimfan,2002.0,15,92,32.0,49873.0,84.0,0.0,0,1,0.0,1.0
tt0283632,1348,They,2002.0,38,56,24.0,12869.0,89.0,0.0,0,1,0.0,0.0
tt0284494,12623,Skins,2002.0,59,58,85.0,2260.0,87.0,0.0,0,1,0.0,3.0
tt0284929,13486,Ted Bundy,2002.0,41,22,45.0,7622.0,96.0,0.0,0,1,0.0,3.0
tt0285728,4835,Dahmer,2002.0,69,39,40.0,7956.0,100.0,0.0,0,1,0.0,1.0
tt0286244,14981,The Triplets of Belleville,2003.0,94,148,90.0,40224.0,81.0,1.0,1,1,0.0,1.0
tt0286716,7573,Hulk,2003.0,62,233,29.0,428868.0,138.0,0.0,0,1,0.0,0.0
tt0289879,3984,The Butterfly Effect,2004.0,33,172,81.0,623190.0,113.0,0.0,0,1,0.0,0.0
tt0289992,8962,The Life of David Gale,2003.0,19,157,81.0,60889.0,130.0,0.0,0,1,0.0,0.0
tt0290212,6447,Full Frontal,2002.0,39,143,27.0,6147.0,101.0,0.0,0,1,0.0,0.0
tt0290332,1323,The Wash,2001.0,8,50,65.0,10789.0,96.0,0.0,0,1,0.0,0.0
tt0291579,7155,"He Loves Me, He Loves Me Not",2002.0,71,72,84.0,23038.0,96.0,0.0,0,1,0.0,4.0
tt0292610,10488,No Good Deed,2003.0,25,12,25.0,4244.0,98.0,0.0,0,1,1.0,1.0
tt0292963,3216,Before the Devil Knows You're Dead,2007.0,88,174,71.0,86504.0,116.0,1.0,1,1,0.0,1.0
tt0295427,9600,The Master of Disguise,2002.0,1,104,33.0,59040.0,80.0,0.0,0,1,0.0,0.0
tt0298203,1984,8 Mile,2002.0,75,213,54.0,32167884.0,111.0,1.0,1,1,0.0,1.0
tt0298814,4647,The Core,2003.0,40,156,34.0,100661.0,135.0,0.0,0,1,0.0,0.0
tt0299658,4282,Chicago,2002.0,85,255,83.0,439404.0,113.0,1.0,1,1,0.0,0.0
tt0301470,8149,Jeepers Creepers 2,2003.0,23,125,37.0,357019.0,104.0,0.0,0,1,0.0,2.0
tt0303816,1377,Cabin Fever,2002.0,62,140,44.0,250166.0,92.0,0.0,0,1,0.0,1.0
tt0303933,5483,Drumline,2002.0,82,84,70.0,322146.0,118.0,1.0,1,1,0.0,0.0
tt0304120,6985,H,2002.0,80,5,52.0,1819.0,106.0,1.0,0,1,0.0,0.0
tt0304669,14818,The Santa Clause 2,2002.0,55,114,42.0,202429.0,104.0,0.0,0,1,0.0,0.0
tt0304711,14643,The Order,2003.0,8,60,38.0,22577.0,102.0,0.0,0,2,0.0,0.0
tt0305206,2568,American Splendor,2003.0,94,186,86.0,44544.0,100.0,1.0,1,1,0.0,1.0
tt0305396,13920,The Crocodile Hunter: Collision Course,2002.0,53,83,44.0,43919.0,90.0,0.0,0,1,0.0,0.0
tt0305669,3849,Bringing Down the House,2003.0,34,149,49.0,379148.0,105.0,0.0,0,1,0.0,0.0
tt0306047,12195,Scary Movie 3,2003.0,35,131,54.0,804280.0,88.0,0.0,0,1,0.0,4.0
tt0306841,9086,The Lizzie McGuire Movie,2003.0,41,98,49.0,393224.0,93.0,0.0,0,1,0.0,1.0
tt0308208,3008,Ballistic: Ecks vs. Sever,2002.0,0,117,19.0,22975.0,91.0,0.0,0,1,0.0,0.0
tt0308644,6104,Finding Neverland,2004.0,82,205,87.0,465352.0,101.0,1.0,1,1,0.0,5.0
tt0310281,9812,A Mighty Wind,2003.0,87,175,75.0,42547.0,87.0,1.0,1,1,0.0,4.0
tt0311110,8041,It Runs in the Family,2003.0,29,98,29.0,5798.0,109.0,0.0,0,1,0.0,0.0
tt0311361,8177,Jesus Christ Vampire Hunter,2001.0,80,10,58.0,8216.0,85.0,1.0,0,1,0.0,0.0
tt0311519,9474,The Man Without a Past,2002.0,98,98,90.0,7615.0,97.0,1.0,1,1,0.0,0.0
tt0314331,9219,Love Actually,2003.0,63,196,72.0,31626919.0,135.0,0.0,0,1,0.0,0.0
tt0314498,11085,The Perfect Score,2004.0,16,109,44.0,50747.0,92.0,0.0,0,1,0.0,1.0
tt0314786,7909,The In-Laws,2003.0,33,135,41.0,15740.0,95.0,0.0,0,1,0.0,3.0
tt0315983,7510,House of Sand and Fog,2003.0,74,182,83.0,42481.0,126.0,0.0,1,1,0.0,0.0
tt0316356,10762,Open Range,2003.0,79,183,84.0,51658.0,138.0,1.0,1,1,0.0,1.0
tt0316654,12924,Spider-Man 2,2004.0,93,272,82.0,1151886.0,127.0,1.0,1,1,0.0,0.0
tt0318462,14584,The Motorcycle Diaries,2004.0,83,157,92.0,68709.0,128.0,1.0,1,1,0.0,2.0
tt0319061,1386,Big Fish,2003.0,75,218,89.0,498181.0,125.0,1.0,1,1,0.0,0.0
tt0319524,7541,How to Deal,2003.0,27,95,64.0,48749.0,102.0,0.0,0,1,0.0,1.0
tt0322259,1892,2 Fast 2 Furious,2003.0,36,159,50.0,32791717.0,108.0,0.0,0,1,0.0,1.0
tt0323033,8788,Laws of Attraction,2004.0,18,147,47.0,36811.0,89.0,0.0,0,1,0.0,1.0
tt0323872,8544,Kitchen Stories,2004.0,91,74,86.0,5033.0,95.0,1.0,1,1,1.0,0.0
tt0325710,8748,The Last Samurai,2003.0,66,221,83.0,391950.0,154.0,0.0,0,1,0.0,0.0
tt0326856,1396,Envy,2004.0,8,117,27.0,51409.0,99.0,0.0,0,1,0.0,0.0
tt0326900,1381,Good Boy!,2003.0,44,87,40.0,11873.0,89.0,0.0,0,1,0.0,1.0
tt0326965,7814,In My Sleep,2010.0,13,16,33.0,462.0,105.0,0.0,0,1,0.0,1.0
tt0327597,4646,Coraline,2009.0,91,265,73.0,384449.0,101.0,1.0,1,1,0.0,1.0
tt0328099,9427,Malibu's Most Wanted,2003.0,31,93,54.0,51679.0,86.0,0.0,0,1,0.0,0.0
tt0329354,9542,Marigold,2007.0,30,27,40.0,1228.0,112.0,0.0,0,1,0.0,2.0
tt0329575,12237,Seabiscuit,2003.0,77,203,76.0,118368.0,141.0,1.0,1,1,0.0,1.0
tt0329774,16506,xXx: State of the Union,2005.0,17,136,32.0,113296.0,101.0,0.0,0,1,0.0,0.0
tt0331933,9457,Man of the House,2005.0,9,65,46.0,61600.0,100.0,0.0,0,1,0.0,0.0
tt0332280,10573,The Notebook,2004.0,53,177,85.0,31656590.0,124.0,0.0,0,1,0.0,1.0
tt0332452,15522,Troy,2004.0,54,228,73.0,824907.0,165.0,0.0,0,1,0.0,2.0
tt0333780,8838,"Legally Blonde 2 - Red, White & Blonde",2003.0,37,155,43.0,471818.0,95.0,0.0,0,1,0.0,0.0
tt0334416,13100,Stevie,2003.0,91,75,89.0,2653.0,144.0,1.0,1,1,1.0,4.0
tt0335266,9197,Lost In Translation,2003.0,95,228,85.0,337058.0,102.0,1.0,1,1,0.0,0.0
tt0337721,1429,The Snow Walker,2003.0,86,14,78.0,4633.0,109.0,1.0,0,1,0.0,6.0
tt0337917,4152,Catch That Kid,2004.0,13,86,47.0,22838.0,92.0,0.0,0,1,0.0,1.0
