tconst,averageRating,numVotes
tt0059711,7.3,10419
tt0059712,7.0,7687
tt0059715,7.3,1758
tt0059740,7.1,20672
tt0059742,8.1,289666
tt0059812,8.3,2997
tt0059817,7.8,2445
tt0059855,8.1,2712
tt0059856,7.1,2510
tt0059878,3.7,2874
tt0059884,8.1,2526
tt0059893,7.6,1682
tt0060074,2.4,1598
tt0060138,7.7,24724
tt0060165,7.3,5130
tt0060177,7.1,8172
tt0060182,7.2,7487
tt0060186,5.5,1415
tt0060188,5.5,1510
tt0060232,7.1,15162
tt0060380,6.9,2599
tt0060401,7.3,2633
tt0060429,5.6,2646
tt0060446,5.1,3141
tt0060457,4.6,1491
tt0060464,5.6,7248
tt0060474,7.9,22191
tt0060543,7.1,1811
tt0060545,7.6,3699
tt0060560,7.2,2710
tt0060574,7.2,2865
tt0060584,8.2,14925
tt0060635,7.4,4177
tt0060666,1.7,38448
tt0060668,7.5,2852
tt0060675,7.4,18927
tt0060747,7.3,2167
tt0060782,5.7,10451
tt0060877,5.2,2611
tt0060908,7.3,4679
tt0060934,7.5,17730
tt0061015,5.8,2569
tt0061101,7.1,10483
tt0061113,7.0,2319
tt0061115,7.1,2549
tt0061132,7.2,6243
tt0061140,4.5,1360
tt0061162,7.9,2153
tt0061189,5.6,3782
tt0061191,1.8,4898
tt0061196,7.6,2555
tt0061197,5.7,1923
tt0061198,5.2,1564
tt0061203,2.6,1358
tt0061376,7.0,4419
tt0061395,7.6,53103
tt0061398,5.4,2966
tt0061401,5.5,1448
tt0061407,7.1,9461
tt0061418,7.7,127650
tt0061452,5.0,34729
tt0061456,2.3,2356
tt0061465,5.7,1778
tt0061489,5.7,3578
tt0061512,8.0,196975
tt0061520,5.8,2018
tt0061537,7.5,4285
tt0061550,4.4,1876
tt0061557,4.3,2394
tt0061590,5.8,2139
tt0061592,2.6,1545
tt0061595,5.1,2020
tt0061597,7.2,4075
tt0061619,7.5,33215
tt0061620,7.0,3563
tt0061636,7.1,3632
tt0061648,7.2,6772
tt0061653,5.7,1937
tt0061709,7.0,6392
tt0061752,7.2,2408
tt0061758,5.2,2963
tt0061759,2.0,1961
tt0061765,2.8,1664
tt0061781,7.3,13249
tt0061789,5.5,2654
tt0061791,7.2,5541
tt0061796,5.9,1527
tt0061814,7.6,5466
tt0061826,5.6,1729
tt0061855,7.9,1617
tt0061868,5.5,3536
tt0061955,7.2,11377
tt0061976,3.7,1490
tt0061994,5.8,2002
tt0062006,5.5,2602
tt0062032,5.2,1403
tt0062078,3.6,1698
tt0062089,7.2,2508
tt0062138,7.3,25988
tt0062144,7.0,1619
tt0062150,4.5,1455
tt0062228,7.9,4286
tt0062229,8.0,65315
tt0062235,5.8,3108
tt0062266,5.8,2028
tt0062277,7.6,2854
tt0062310,7.1,3574
tt0062322,7.8,6639
tt0062374,7.7,5667
tt0062393,7.8,1353
tt0062456,8.1,1993
tt0062467,7.7,36288
tt0062490,7.0,1473
tt0062657,5.3,2564
tt0062671,6.9,3019
tt0062687,7.2,15831
tt0062741,4.3,1669
tt0062759,8.2,17804
tt0062765,7.4,81484
tt0062776,5.1,4110
tt0062808,4.2,1418
tt0062844,5.8,1775
tt0062898,5.4,1485
tt0062900,7.3,1729
tt0062952,7.4,12690
tt0062979,5.6,2763
tt0062994,7.4,27236
tt0063000,4.6,2101
tt0063023,8.7,5262
tt0063032,7.7,20257
tt0063050,7.6,5082
tt0063090,4.8,1376
tt0063135,4.8,3580
tt0063141,6.8,2845
tt0063198,7.5,3780
tt0063210,5.8,3112
tt0063218,7.0,2721
tt0063227,7.8,36585
tt0063231,5.7,2253
tt0063260,5.6,2045
tt0063278,7.8,6624
tt0063288,7.1,1935
tt0063371,7.0,1978
tt0063374,7.6,39804
tt0063456,7.0,4626
tt0063458,7.1,2121
tt0063477,7.2,1526
tt0063483,7.1,4463
tt0063493,7.8,1828
tt0063501,7.4,7869
tt0063518,7.6,37154
tt0063592,5.6,3848
tt0063612,4.7,2043
tt0063615,7.8,1297
tt0063643,4.4,1637
tt0063663,7.6,16174
tt0063729,7.0,2791
tt0063787,5.6,3716
tt0063790,2.9,2291
tt0063834,7.4,1663
tt0063845,8.2,3456
tt0063876,7.4,2148
tt0063977,4.6,1794
tt0064038,8.0,2795
tt0064040,8.1,28935
tt0064106,7.3,10192
tt0064107,7.3,6155
tt0064147,7.6,1270
tt0064148,5.6,1551
tt0064155,5.7,2682
tt0064169,7.4,10369
tt0064208,7.0,10796
tt0064265,7.2,1626
tt0064276,7.2,123096
tt0064338,2.9,2503
tt0064356,7.8,8667
tt0064368,7.5,4098
tt0064387,7.6,2858
tt0064393,4.9,4287
tt0064429,7.5,2537
tt0064443,4.8,1437
tt0064451,7.5,8152
tt0064473,5.8,3717
tt0064482,7.4,2057
tt0064494,5.2,2317
tt0064506,7.4,1310
tt0064612,7.8,15935
tt0064691,4.6,2119
tt0064816,7.1,16434
tt0064839,7.8,1584
tt0064861,7.6,5370
tt0064866,7.1,6361
tt0064923,5.9,1982
tt0064939,4.7,1243
tt0064952,7.2,4560
tt0064994,7.3,2383
tt0065067,8.6,8447
tt0065125,5.2,1971
tt0065126,7.4,54850
tt0065168,5.4,2115
tt0065180,7.8,1724
tt0065230,5.7,1709
tt0065233,7.1,2856
tt0065234,8.1,33782
tt0065241,7.1,1879
tt0065416,7.6,2207
tt0065417,8.1,3230
tt0065439,7.8,5341
tt0065446,7.2,11315
tt0065457,7.7,1395
tt0065489,7.2,2142
tt0065528,7.1,28200
tt0065531,7.9,31500
tt0065591,4.7,3522
tt0065597,5.5,3324
tt0065656,5.8,1443
tt0065662,7.1,2765
tt0065724,7.4,44101
tt0065744,5.6,2656
tt0065772,7.4,13493
tt0065782,7.3,5052
tt0065851,5.8,3303
tt0065938,7.6,58161
tt0065955,7.3,8170
tt0065969,7.0,3956
tt0065976,7.6,8644
tt0065988,7.5,40167
tt0066026,7.3,82334
tt0066078,8.4,6729
tt0066104,5.6,2309
tt0066109,7.2,3483
tt0066154,5.8,2208
tt0066160,5.3,2339
tt0066206,7.9,114025
tt0066237,8.1,2077
tt0066279,7.3,6247
tt0066289,7.5,3924
tt0066319,7.4,11552
tt0066449,5.7,3032
tt0066461,8.5,2823
tt0066473,7.5,39646
tt0066491,7.4,13746
tt0066492,4.0,3430
tt0066498,7.6,3721
tt0066511,7.6,2169
tt0066516,7.0,13124
tt0066534,7.3,8532
tt0066540,5.5,1546
tt0066546,7.2,3032
tt0066561,5.2,3162
tt0066564,4.6,1532
tt0066580,8.1,19399
tt0066639,7.2,1451
tt0066728,5.8,2919
tt0066740,7.0,17991
tt0066758,8.1,2181
tt0066765,7.5,32614
tt0066817,7.1,43190
tt0066819,7.1,20874
tt0066827,5.0,2050
tt0066834,5.4,1246
tt0066842,6.9,1918
tt0066848,5.4,1386
tt0066856,5.8,2476
tt0066900,5.6,1564
tt0066906,7.5,2662
tt0066914,4.9,2983
tt0066919,7.6,4677
tt0066940,7.2,1960
tt0066952,5.7,3371
tt0066970,5.7,3541
tt0066982,5.3,2233
tt0067047,7.3,4768
tt0067093,8.0,51894
tt0067108,7.2,8762
tt0067116,7.7,149702
tt0067119,5.8,2597
tt0067123,3.7,2105
tt0067128,7.3,39595
tt0067140,7.5,41022
tt0067164,7.2,1233
tt0067227,7.3,5683
tt0067249,7.2,2159
tt0067277,7.8,19721
tt0067309,7.1,33398
tt0067355,7.4,27881
tt0067372,7.4,15963
tt0067402,7.1,5244
tt0067409,7.3,3432
tt0067439,7.4,3409
tt0067464,7.3,1762
tt0067487,5.8,3255
tt0067491,5.4,1962
tt0067515,3.3,1525
tt0067546,7.2,1990
tt0067592,6.0,2492
tt0067595,7.5,3310
tt0067601,5.8,1502
tt0067637,5.3,1546
tt0067650,5.5,2576
tt0067778,7.5,11579
tt0067789,7.3,2379
tt0067800,7.4,68000
tt0067805,6.9,7830
tt0067810,5.5,6340
tt0067814,7.9,2395
tt0067815,7.5,1900
tt0067820,7.3,5265
tt0067866,7.2,33188
tt0067927,7.2,32348
tt0067961,7.1,6828
tt0067972,4.4,1729
tt0067995,5.0,2150
tt0068000,5.1,2359
tt0068154,7.2,19041
tt0068156,7.6,11082
tt0068161,8.0,5230
tt0068182,7.8,67458
tt0068190,5.7,1991
tt0068205,7.6,10308
tt0068240,7.1,13072
tt0068257,8.1,4768
tt0068264,5.3,3899
tt0068278,7.5,12336
tt0068282,5.6,4158
tt0068284,5.8,8793
tt0068326,7.2,6418
tt0068346,7.6,2804
tt0068348,7.5,2749
tt0068370,5.2,5452
tt0068371,5.6,6506
tt0068379,5.6,1274
tt0068415,5.7,1836
tt0068421,7.4,17264
tt0068504,5.1,1497
tt0068528,7.4,2902
tt0068537,7.5,2016
tt0068569,7.5,2333
tt0068611,7.4,53136
tt0068629,7.1,1379
tt0068646,9.2,2211035
tt0068649,5.1,3032
tt0068655,7.2,10089
tt0068659,5.7,1307
tt0068716,5.6,2172
tt0068727,5.7,2248
tt0068732,7.0,8609
tt0068767,7.2,37028
tt0068817,7.5,6090
tt0068883,7.5,6527
tt0068897,5.6,3931
tt0068902,7.1,3265
tt0068918,7.2,1192
tt0068935,7.1,44396
tt0068983,7.3,1508
tt0069005,4.2,5880
tt0069024,5.5,2327
tt0069027,7.2,2447
tt0069035,8.0,5822
tt0069090,8.6,11430
tt0069097,7.6,29552
tt0069120,7.1,3410
tt0069172,7.6,1373
tt0069239,5.6,4350
tt0069278,5.7,2640
tt0069281,7.9,52587
tt0069289,7.3,5606
tt0069303,7.5,5279
tt0069318,5.7,1690
tt0069400,7.0,8316
tt0069436,7.0,7128
tt0069449,5.8,1824
tt0069452,8.1,3228
tt0069464,4.9,1794
tt0069518,7.2,1916
tt0069530,5.6,1718
tt0069718,5.1,2026
tt0069729,5.2,2516
tt0069737,7.9,1867
tt0069762,7.7,83869
tt0069810,6.9,2162
tt0069815,7.3,2203
tt0069824,7.2,5291
tt0069851,3.9,1384
tt0069865,7.5,15535
tt0069909,7.5,1173
tt0069947,7.8,52522
tt0069994,4.9,3775
tt0069995,7.1,68185
tt0070039,5.6,1711
tt0070040,7.7,22527
tt0070061,7.7,3869
tt0070077,7.4,13539
tt0070099,7.7,1890
tt0070136,7.6,3206
tt0070190,5.3,2045
tt0070212,7.2,2058
tt0070215,7.3,31957
tt0070217,7.1,2132
tt0070222,4.9,3611
tt0070233,8.2,20225
tt0070239,7.4,32217
tt0070246,7.4,4762
tt0070291,7.2,10028
tt0070359,7.7,7645
tt0070379,7.2,127540
tt0070438,4.4,1491
tt0070439,7.5,6882
tt0070463,7.3,2911
tt0070464,7.6,9270
tt0070509,7.2,9322
tt0070537,4.8,1697
tt0070544,7.6,41900
tt0070641,7.4,1970
tt0070654,4.7,1324
tt0070666,7.7,145760
tt0070679,5.9,3443
tt0070694,5.2,5558
tt0070696,4.9,1745
tt0070707,7.1,46506
tt0070735,8.2,298995
tt0070809,7.2,1523
tt0070820,7.0,4822
tt0070842,7.1,12699
tt0070903,7.0,30565
tt0070917,7.5,104826
tt0070935,7.3,2295
tt0071159,7.0,1711
tt0071194,5.4,1318
tt0071198,2.8,2811
tt0071203,7.3,9300
tt0071216,5.7,3449
tt0071222,7.1,55975
tt0071230,7.7,163838
tt0071269,7.1,9311
tt0071359,5.6,6304
tt0071455,5.9,19385
tt0071464,5.2,12180
tt0071486,7.8,7835
tt0071487,7.7,18422
tt0071508,5.8,7716
tt0071532,7.1,7145
tt0071544,7.3,2114
tt0071607,5.7,9554
tt0071622,7.1,3136
tt0071627,4.3,1809
tt0071691,7.7,20143
tt0071695,7.3,4700
tt0071696,7.3,1484
tt0071733,7.6,8330
tt0071853,8.2,601189
tt0071859,7.5,2527
tt0071908,7.4,1350
tt0071956,8.2,1415
tt0071994,7.3,25757
tt0072030,7.3,1365
tt0072245,4.7,1578
tt0072263,5.7,3971
tt0072317,4.6,1634
tt0072368,7.3,2925
tt0072443,7.9,57201
tt0072613,7.7,5610
tt0072637,7.9,8632
tt0072685,8.1,1825
tt0072750,5.2,2864
tt0072752,5.7,6007
tt0072761,5.7,3475
tt0072783,8.3,13896
tt0072820,7.1,6159
tt0072867,4.3,1635
tt0072869,5.1,5623
tt0072886,5.4,2410
tt0072890,8.0,290724
tt0072930,4.6,2025
tt0072931,7.2,3101
tt0072934,7.0,4012
tt0072960,5.4,1614
tt0072973,7.0,10780
tt0072976,7.6,7519
tt0072979,7.1,11637
tt0073000,8.5,15318
tt0073008,5.7,3421
tt0073017,4.4,1738
tt0073042,5.4,2076
tt0073043,3.4,5050
tt0073115,5.3,7509
tt0073152,7.6,7147
tt0073155,7.0,5234
tt0073221,7.2,2524
tt0073312,7.6,43663
tt0073317,5.3,1496
tt0073345,7.0,1801
tt0073363,7.8,3171
tt0073424,7.5,2462
tt0073442,7.6,2567
tt0073470,5.6,3692
tt0073486,8.6,1151917
tt0073502,7.1,3723
tt0073540,7.4,45302
tt0073580,7.4,28531
tt0073582,7.5,47075
tt0073629,7.4,182631
tt0073650,5.8,72117
tt0073679,7.6,1859
tt0073691,5.0,1534
tt0073781,7.3,2043
tt0073817,7.5,7417
tt0073918,7.2,11516
tt0074084,7.6,28921
tt0074157,5.1,6065
tt0074187,8.2,1439
tt0074228,5.4,1578
tt0074235,7.2,6005
tt0074252,7.7,9755
tt0074279,5.5,5785
tt0074286,4.0,2404
tt0074287,7.0,6929
tt0074291,7.0,9449
tt0074312,7.2,5063
tt0074360,7.9,12239
tt0074400,7.5,2947
tt0074408,5.3,2064
tt0074412,5.2,1950
tt0074441,5.7,2135
tt0074442,7.1,14062
tt0074443,6.9,2013
tt0074475,5.1,1950
tt0074478,4.4,1458
tt0074486,7.2,142601
tt0074520,7.3,2469
tt0074540,4.7,5297
tt0074554,7.3,10297
tt0074559,5.7,12818
tt0074569,4.4,1784
tt0074575,5.0,1870
tt0074593,5.2,6712
tt0074599,5.7,2357
tt0074605,8.2,7392
tt0074608,5.4,1348
tt0074633,5.8,1806
tt0074670,5.0,3312
tt0074695,7.4,31416
tt0074720,7.4,7157
tt0074730,7.1,2685
tt0074740,7.0,6756
tt0074749,7.2,16222
tt0074751,6.0,38136
tt0074802,5.7,3003
tt0074860,7.4,75127
tt0074888,7.1,1852
tt0074901,7.3,9062
tt0074916,7.5,10491
tt0074921,7.5,1417
tt0074923,5.9,3602
tt0074937,7.2,45320
tt0075002,7.7,2676
tt0075005,7.5,145488
tt0075029,7.8,86263
tt0075086,4.9,1420
tt0075119,7.3,1950
tt0075164,5.3,2458
tt0075229,5.9,1274
tt0075261,4.9,6968
tt0075268,5.6,5554
tt0075323,7.3,2568
tt0075334,5.8,5710
tt0075404,8.2,12100
tt0075648,5.8,13762
tt0075656,3.9,1498
tt0075669,7.4,8910
tt0075675,7.4,21077
tt0075686,7.9,290380
tt0075704,5.8,7341
tt0075730,7.3,1925
tt0075753,5.3,2869
tt0075783,4.4,4093
tt0075788,7.1,1314
tt0075793,8.0,8673
tt0075811,7.5,1321
tt0075824,7.8,26823
tt0075860,7.6,231904
tt0075888,3.6,1846
tt0075902,7.7,5189
tt0075936,7.0,6509
tt0075968,7.4,29482
tt0075984,5.0,3559
tt0075993,6.9,1642
tt0076001,7.3,2492
tt0076009,3.8,30664
tt0076085,8.1,18347
tt0076100,5.4,3166
tt0076155,7.4,7977
tt0076161,4.5,1503
tt0076191,4.3,5702
tt0076200,4.8,1728
tt0076245,7.0,11329
tt0076276,8.7,17842
tt0076295,5.0,2513
tt0076312,5.3,1438
tt0076348,7.1,1939
tt0076363,7.5,42577
tt0076391,8.0,7706
tt0076417,5.4,1585
tt0076452,7.3,3500
tt0076591,7.2,4245
tt0076649,3.7,2101
tt0076706,7.0,1717
tt0076709,5.1,3966
tt0076727,8.2,11530
tt0076734,7.6,14757
tt0076740,7.7,35395
tt0076749,5.5,2813
tt0076786,7.3,115635
tt0076809,3.8,4964
tt0076825,4.1,1660
tt0076855,7.4,3110
tt0076933,5.8,2357
tt0076935,7.3,1452
tt0077138,7.8,9300
tt0077199,3.7,3423
tt0077210,4.1,1349
tt0077222,8.0,2645
tt0077234,5.8,6185
tt0077235,7.1,7984
tt0077248,7.5,12056
tt0077280,7.2,10715
tt0077288,7.2,12977
tt0077292,7.3,3431
tt0077318,7.3,2798
tt0077372,5.7,4268
tt0077405,7.7,68349
tt0077413,7.3,44121
tt0077416,8.1,385256
tt0077421,6.9,2959
tt0077474,7.1,21434
tt0077497,4.0,2354
tt0077533,4.2,8956
tt0077613,7.2,3594
tt0077636,5.4,2291
tt0077651,7.7,337150
tt0077655,7.0,2092
tt0077660,5.8,1380
tt0077707,7.4,1338
tt0077713,5.7,34036
tt0077729,7.3,5144
tt0077740,7.5,2360
tt0077743,5.9,1773
tt0077745,7.4,80892
tt0077766,5.8,92070
tt0077834,2.9,7168
tt0077904,5.4,3659
tt0078058,7.1,11051
tt0078084,7.3,4214
tt0078087,5.9,27771
tt0078158,5.7,6117
tt0078238,3.9,1645
tt0078243,7.6,20307
tt0078252,7.3,13993
tt0078326,7.4,11131
tt0078343,5.1,2622
tt0078382,5.5,3521
tt0078418,7.6,2766
tt0078435,4.9,1886
tt0078467,7.1,2754
tt0078481,7.0,4047
tt0078517,7.2,1718
tt0078718,7.4,44885
tt0078723,5.8,38782
tt0078740,4.5,7573
tt0078748,8.5,1057471
tt0078754,7.8,40010
tt0078778,2.3,2205
tt0078784,7.7,1330
tt0078788,8.4,766450
tt0078836,5.9,3023
tt0078846,5.4,3808
tt0078872,7.4,15253
tt0078875,7.4,27681
tt0078935,5.8,66490
tt0078966,7.4,35661
tt0078976,4.5,1760
tt0079002,7.2,2590
tt0079010,7.7,4886
tt0079013,5.6,3197
tt0079027,4.2,2183
tt0079063,7.5,1402
tt0079117,5.7,6504
tt0079193,8.0,4795
tt0079219,7.1,4471
tt0079221,8.5,21965
tt0079261,7.5,43973
tt0079372,7.0,1969
tt0079386,7.6,3108
tt0079417,7.8,165338
tt0079450,5.8,3789
tt0079510,5.6,3580
tt0079522,7.8,153635
tt0079576,5.4,5461
tt0079579,8.0,15626
tt0079590,7.4,3321
tt0079596,7.1,5259
tt0079619,7.6,2762
tt0079688,7.2,9195
tt0079709,5.7,1378
tt0079764,7.6,1541
tt0079766,7.2,22380
tt0079788,5.2,6505
tt0079833,7.6,35770
tt0079855,4.5,1974
tt0079858,5.8,3351
tt0079871,7.5,14366
tt0079889,8.8,2720
tt0079944,8.0,155962
tt0079980,7.3,3875
tt0079985,7.2,1567
tt0080009,7.3,19746
tt0080100,5.2,5074
tt0080117,7.3,13376
tt0080120,7.5,118893
tt0080149,7.0,11342
tt0080172,7.5,3084
tt0080339,7.7,285340
tt0080346,2.8,1413
tt0080421,5.5,11443
tt0080437,7.1,22769
tt0080439,7.6,11210
tt0080455,7.9,228350
tt0080486,3.6,1748
tt0080492,4.3,4837
tt0080515,5.2,1222
tt0080516,7.1,44245
tt0080530,5.8,3341
tt0080549,7.5,22115
tt0080610,7.3,16850
tt0080623,5.6,2354
tt0080645,4.8,2380
tt0080707,5.7,7247
tt0080738,5.9,2442
tt0080802,5.3,1517
tt0080853,4.9,2721
tt0080905,7.1,2544
tt0080928,7.0,2514
tt0080934,5.3,5110
tt0080948,6.0,5621
tt0080979,7.9,40750
tt0081031,5.7,1657
tt0081178,5.9,5160
tt0081229,4.7,2851
tt0081248,5.6,7159
tt0081250,5.5,2398
tt0081269,5.4,2946
tt0081291,7.2,4837
tt0081353,5.4,37433
tt0081400,5.2,6115
tt0081427,7.4,3280
tt0081534,7.2,36063
tt0081554,7.2,25084
tt0081590,7.2,9884
tt0081616,7.1,2131
tt0081617,5.8,15373
tt0081677,4.3,3477
tt0081730,7.9,2458
tt0081991,7.0,1809
tt0082073,7.4,4670
tt0082084,5.7,6303
tt0082085,7.4,74957
tt0082088,7.4,2160
tt0082094,5.5,3597
tt0082138,5.7,3694
tt0082146,5.8,9273
tt0082158,7.1,70663
tt0082162,7.9,2846
tt0082183,7.3,11814
tt0082210,7.4,2114
tt0082222,7.3,4120
tt0082243,5.6,2694
tt0082257,4.7,2128
tt0082263,5.0,1550
tt0082317,8.2,2182
tt0082338,5.9,4778
tt0082346,5.7,5543
tt0082348,7.3,72719
tt0082350,5.6,5014
tt0082406,7.2,109600
tt0082410,2.1,1412
tt0082422,5.3,2178
tt0082427,5.9,18339
tt0082432,7.4,44292
tt0082436,7.6,6410
tt0082467,4.8,5897
tt0082490,5.8,4813
tt0082497,5.5,7447
tt0082507,4.3,1821
tt0082511,5.6,9773
tt0082528,5.7,2160
tt0082559,4.8,6554
tt0082640,5.2,3695
tt0082644,7.0,2671
tt0082666,7.1,1585
tt0082694,7.6,212350
tt0082696,5.1,7712
tt0082700,5.1,11613
tt0082714,7.7,4212
tt0082729,7.5,1745
tt0082736,7.7,12472
tt0082744,4.9,1397
tt0082755,8.2,7122
tt0082763,5.0,6164
tt0082796,7.3,1273
tt0082797,7.1,2179
tt0082799,3.3,1443
tt0082801,5.5,9268
tt0082806,5.0,4500
tt0082812,5.6,3734
tt0082912,7.9,10671
tt0082926,7.0,10017
tt0082945,7.4,10547
tt0082956,5.9,1801
tt0082958,5.6,1638
tt0082979,7.3,26666
tt0083006,5.4,1616
tt0083019,4.7,1314
tt0083033,4.6,5746
tt0083081,7.1,3494
tt0083110,4.9,1796
tt0083162,7.1,1700
tt0083190,7.4,48326
tt0083193,7.6,1763
tt0083203,7.8,1518
tt0083226,7.0,1936
tt0083248,7.7,1234
tt0083254,5.3,3266
tt0083260,7.3,3007
tt0083271,7.8,5512
tt0083275,8.1,3352
tt0083296,5.7,5350
tt0083310,4.9,1623
tt0083326,7.3,3723
tt0083349,6.9,2125
tt0083557,5.8,2747
tt0083590,7.6,4816
tt0083591,5.4,3115
tt0083618,5.9,1925
tt0083629,5.6,5249
tt0083652,8.1,3812
tt0083702,7.9,9057
tt0083743,7.1,1256
tt0083745,7.2,5732
tt0083801,4.9,1783
tt0083824,5.8,1916
tt0083833,7.0,24069
tt0083865,7.8,1557
tt0083866,7.9,469378
tt0083888,7.5,4036
tt0083907,7.3,249979
tt0083922,8.1,71099
tt0083931,7.8,3657
tt0083972,5.6,67288
tt0083987,8.0,246825
tt0084018,5.7,1387
tt0084028,5.3,4077
tt0084042,7.3,1436
tt0084096,4.6,1555
tt0084133,5.5,3455
tt0084237,7.3,32865
tt0084296,7.2,10753
tt0084302,8.8,18113
tt0084345,7.5,2963
tt0084352,7.8,16310
tt0084357,5.8,2927
tt0084358,6.9,3150
tt0084370,7.3,11238
tt0084390,7.8,9902
tt0084422,7.2,5037
tt0084424,4.6,3393
tt0084465,7.1,1467
tt0084477,5.3,1620
tt0084504,5.4,5134
tt0084516,7.3,193958
tt0084518,7.5,1518
tt0084573,5.3,2647
tt0084589,7.4,5182
tt0084591,6.8,1453
tt0084597,7.6,4759
tt0084628,7.7,13014
tt0084629,5.4,1564
tt0084630,7.2,3962
tt0084652,5.1,1713
tt0084667,7.6,2583
tt0084684,5.4,7424
tt0084694,5.2,3478
tt0084704,5.3,1711
tt0084726,7.7,135282
tt0084740,7.8,7275
tt0084745,5.3,18503
tt0084777,7.0,30715
tt0084780,8.2,4120
tt0084786,5.6,2035
tt0084807,7.6,1951
tt0084809,5.8,15453
tt0084845,5.8,1356
tt0084854,5.8,3799
tt0084865,7.6,25507
tt0084887,5.0,1766
tt0084899,7.0,11562
tt0084921,7.2,3560
tt0084934,7.9,15379
tt0085124,5.2,4508
tt0085178,8.1,2389
tt0085180,7.4,13045
tt0085236,5.7,1724
tt0085244,7.1,45242
tt0085266,2.2,1309
tt0085276,6.0,11787
tt0085318,5.0,2839
tt0085327,7.1,14096
tt0085328,5.4,3632
tt0085335,7.7,2083
tt0085356,5.2,3239
tt0085370,7.0,2479
tt0085384,4.4,7305
tt0085387,5.6,5640
tt0085390,6.9,2341
tt0085454,5.6,2405
tt0085461,7.4,6320
tt0085473,5.7,1395
tt0085478,7.2,15765
tt0085514,5.0,1496
tt0085518,3.9,2287
tt0085529,5.9,1247
tt0085599,7.4,1840
tt0085601,7.1,12028
tt0085622,7.3,2823
tt0085627,4.8,1962
tt0085672,4.1,4866
tt0085743,8.3,17308
tt0085748,7.9,1196
tt0085750,3.7,52518
tt0085768,7.4,1692
tt0085776,7.7,1466
tt0085780,5.7,16859
tt0085794,7.8,131883
tt0085864,5.0,2128
tt0085913,8.3,4718
tt0085933,7.2,22257
tt0085935,3.9,2119
tt0085937,4.2,3570
tt0085995,7.3,127858
tt0086005,7.5,9430
tt0086011,4.3,1583
tt0086013,4.3,2713
tt0086026,2.2,4939
tt0086058,5.8,10117
tt0086066,7.0,108773
tt0086087,7.3,11706
tt0086102,7.2,2125
tt0086112,7.1,4221
tt0086135,4.8,2580
tt0086182,8.1,3303
tt0086190,8.3,1202510
tt0086197,7.8,68812
tt0086199,7.0,3709
tt0086216,7.1,41012
tt0086230,8.3,3840
tt0086231,8.7,5907
tt0086232,4.9,2355
tt0086242,7.2,1897
tt0086250,8.3,1008086
tt0086264,4.6,4132
tt0086319,7.5,1772
tt0086345,4.5,1896
tt0086346,5.5,7239
tt0086349,4.4,1461
tt0086361,4.8,18713
tt0086370,4.9,2660
tt0086379,4.9,4693
tt0086394,4.6,1433
tt0086397,5.8,6223
tt0086420,7.3,3541
tt0086423,7.3,13984
tt0086425,7.4,70069
tt0086449,4.6,2817
tt0086465,7.5,181420
tt0086477,7.8,1400
tt0086494,4.8,4960
tt0086543,7.1,9288
tt0086551,7.2,8054
tt0086567,7.1,120738
tt0086610,5.6,9032
tt0086617,7.1,24556
tt0086637,7.6,45870
tt0086643,7.5,3159
tt0086655,7.2,6055
tt0086872,5.3,1772
tt0086896,5.8,5403
tt0086907,7.2,1855
tt0086961,7.3,6200
tt0086972,2.3,4030
tt0086978,4.9,2388
tt0086979,7.5,113230
tt0086981,5.0,3362
tt0086987,3.0,6424
tt0086998,5.9,7859
tt0086999,5.2,5187
tt0087001,5.6,2201
tt0087003,7.4,28106
tt0087020,6.9,4474
tt0087032,5.1,18786
tt0087034,7.4,1821
tt0087123,8.0,4942
tt0087130,4.5,2403
tt0087164,7.6,2046
tt0087328,7.5,2017
tt0087332,7.8,484759
tt0087336,4.9,2287
tt0087349,8.6,2534
tt0087414,7.0,11206
tt0087425,5.1,4561
tt0087464,5.8,1974
tt0087469,7.5,565432
tt0087472,5.6,5036
tt0087481,7.1,12740
tt0087578,7.0,16945
tt0087589,5.8,2971
tt0087606,7.3,2419
tt0087644,7.6,7361
tt0087650,7.9,6306
tt0087666,5.6,1742
tt0087731,8.0,1585
tt0087746,5.1,3539
tt0087759,5.5,2659
tt0087798,4.2,3071
tt0087800,7.4,289290
tt0087803,7.0,87599
tt0087810,5.5,2738
tt0087821,7.3,5931
tt0087843,8.3,406774
tt0087864,5.6,1692
tt0087884,8.1,139280
tt0087892,7.3,22981
tt0087921,7.4,15305
tt0088009,7.1,1532
tt0088015,7.3,12942
tt0088074,7.2,3709
tt0088099,7.3,3394
tt0088103,4.9,5991
tt0088146,7.2,12459
tt0088175,7.1,1463
tt0088196,8.2,3610
tt0088213,6.0,5859
tt0088224,5.8,5311
tt0088241,7.7,3490
tt0088247,8.1,998103
tt0088286,7.2,81654
tt0088299,7.3,2098
tt0088333,5.5,4410
tt0088334,7.4,2456
tt0088379,4.3,2939
tt0088380,2.7,3100
tt0088658,7.0,1333
tt0088708,5.5,18366
tt0088757,4.9,2263
tt0088760,5.1,3723
tt0088763,8.5,1441490
tt0088782,7.5,1287
tt0088794,7.1,53472
tt0088847,7.8,470123
tt0088879,7.1,1866
tt0088930,7.3,121785
tt0088931,5.9,3779
tt0088939,7.7,103640
tt0088961,4.5,5200
tt0088967,5.5,7387
tt0088993,7.1,79357
tt0089002,4.6,1505
